hex_id,c_lon,c_lat,geometry
8834607f787b51c8,104.18716,30.48972,"104.18716, 30.48972"
31cba454d35eabc5,104.09336,30.54864,"104.09336, 30.54864"
9455dd488064433a,103.98117,30.61186,"103.98117, 30.61186"
fde8c7ac70236e0b,104.1161,30.84225,"104.1161, 30.84225"
ec0d75b781664747,103.87464,30.88975,"103.87464, 30.88975"
5ad755551d3011ab,103.61298,30.26456,"103.61298, 30.26456"
9509f09c0e46a7da,103.48039,30.7471,"103.48039, 30.7471"
ed56cd271e55ab34,103.84153,31.05732,"103.84153, 31.05732"
870d6be67ecb6207,104.44058,30.45344,"104.44058, 30.45344"
e8335ab65dfb09ca,104.31629,30.59755,"104.31629, 30.59755"
b7b3b4110459777d,103.7185,30.6442,"103.7185, 30.6442"
9f44d178cc410349,103.92012,30.54943,"103.92012, 30.54943"
765135fe6a5a9b03,103.48633,30.20316,"103.48633, 30.20316"
6ec0d9cfed67b110,103.91984,30.73475,"103.91984, 30.73475"
d2269c7f335c3e95,103.73464,30.67629,"103.73464, 30.67629"
ba1d47532943ad4e,103.89878,31.10048,"103.89878, 31.10048"
6271fb2129294bec,103.95838,30.96771,"103.95838, 30.96771"
94ead58fdd293622,104.7083,30.56863,"104.7083, 30.56863"
f389e7182f6faf60,103.46578,30.53032,"103.46578, 30.53032"
95da3b561d3cebaa,104.1346,30.88428,"104.1346, 30.88428"
8feb2d84dc29299a,103.60974,30.4856,"103.60974, 30.4856"
33be71d4073148e8,103.66535,30.71338,"103.66535, 30.71338"
59bb270e36b664ad,103.71312,30.4761,"103.71312, 30.4761"
ec73ca5f90cf5392,103.74585,30.40152,"103.74585, 30.40152"
02f3a6bba5083723,103.8407,30.58402,"103.8407, 30.58402"
f64fafaae052c96f,103.62182,30.49807,"103.62182, 30.49807"
6d0882a335b0ae6b,103.80621,30.55636,"103.80621, 30.55636"
9694e8428b2bd39e,104.04848,30.51834,"104.04848, 30.51834"
8cbc043a0f355288,104.20438,30.89333,"104.20438, 30.89333"
0b4f56e3addf4b93,104.15484,30.70389,"104.15484, 30.70389"
1e5c9e1bc63f7bed,104.08105,30.44346,"104.08105, 30.44346"
c546a0c460980455,104.14466,30.74763,"104.14466, 30.74763"
92ceee4ee19fddbc,104.18107,30.50668,"104.18107, 30.50668"
bd55ab11cee91dc9,103.58078,30.24678,"103.58078, 30.24678"
e4d84b49fe323f4a,103.58667,30.27606,"103.58667, 30.27606"
2558bdbc2339e527,104.63888,30.11479,"104.63888, 30.11479"
7e2e66f506c4a0eb,104.41536,31.15326,"104.41536, 31.15326"
565bd6421b69e667,104.48875,30.63296,"104.48875, 30.63296"
c3862883e9c0d4b2,103.50029,30.51184,"103.50029, 30.51184"
0e1ac1ca07915606,103.84862,30.66951,"103.84862, 30.66951"
3e4cf93e80b1847f,103.62923,31.00966,"103.62923, 31.00966"
32708feabcf294f9,103.62084,30.30362,"103.62084, 30.30362"
c028cd4c62d4d142,103.8531,30.50394,"103.8531, 30.50394"
b64c4594c4fcb3c1,103.72145,30.4228,"103.72145, 30.4228"
b4635bf059c74923,103.9645,30.9972,"103.9645, 30.9972"
5ff970297f3ca58a,104.06481,30.59678,"104.06481, 30.59678"
7dc28eb553825b08,103.90708,31.04694,"103.90708, 31.04694"
167c7f73d406d8d1,104.01592,30.3153,"104.01592, 30.3153"
e4bb65c0324f90d2,104.47982,30.863,"104.47982, 30.863"
0ccdda0d1e0b23b1,103.84259,30.64012,"103.84259, 30.64012"
6b125b9c94b219be,103.59857,30.66773,"103.59857, 30.66773"
d05032f9ced3a008,103.42618,30.42724,"103.42618, 30.42724"
6763c05d7f141956,103.66048,30.87892,"103.66048, 30.87892"
8c40618082e00f4d,103.83106,31.14742,"103.83106, 31.14742"
9eb1004ffe99475e,103.61812,30.43233,"103.61812, 30.43233"
94141218fda71919,103.70756,30.82663,"103.70756, 30.82663"
ada72c62f95bb023,103.68339,30.32946,"103.68339, 30.32946"
a5157366804610c6,104.05465,30.77964,"104.05465, 30.77964"
32b063c53c46d7d6,104.31347,30.94982,"104.31347, 30.94982"
61fa97c4227a2d73,104.02808,30.65204,"104.02808, 30.65204"
55225478e97a23f7,103.45639,30.43534,"103.45639, 30.43534"
c6ac3096721f455c,104.59505,30.27048,"104.59505, 30.27048"
46927773a1b2bc4f,104.63256,30.35427,"104.63256, 30.35427"
7862d6a33f3b00aa,104.57602,30.76702,"104.57602, 30.76702"
3fba5de1f44a4ad9,103.63069,30.35246,"103.63069, 30.35246"
749ea5a81629c0e9,103.96502,30.44083,"103.96502, 30.44083"
279afa1a08a3d3bd,103.9048,31.17644,"103.9048, 31.17644"
17cf81c856c36aa8,103.49249,30.18634,"103.49249, 30.18634"
c5f2488399f957bf,103.896,30.38564,"103.896, 30.38564"
eb62c37b7df4b606,104.41514,31.10666,"104.41514, 31.10666"
24734c411f82fb9f,103.58647,30.65523,"103.58647, 30.65523"
e99eddaecc428f4f,104.29772,30.5556,"104.29772, 30.5556"
7bee7bbac3bec012,104.11218,31.00844,"104.11218, 31.00844"
7a91411f4a75a6e1,103.8388,30.52794,"103.8388, 30.52794"
cf86415301311378,103.99118,30.93926,"103.99118, 30.93926"
244a77dfa5655d24,104.42732,30.6635,"104.42732, 30.6635"
d666f29eeafa4482,103.85086,30.58671,"103.85086, 30.58671"
67b3311c56b74257,104.15836,30.35248,"104.15836, 30.35248"
9f8e0a7710523a1d,103.40487,30.3199,"103.40487, 30.3199"
2507be6a449eaa12,103.68764,30.72861,"103.68764, 30.72861"
3e3e05dd07be16e0,104.09927,30.30004,"104.09927, 30.30004"
da474ede18060333,104.1298,30.308,"104.1298, 30.308"
cf3c6f40d0c31e19,103.5327,30.19705,"103.5327, 30.19705"
d431e2f2976a3fa4,104.53053,30.42092,"104.53053, 30.42092"
251ffd22c44cf9cc,103.54324,30.4401,"103.54324, 30.4401"
86ad32231bdc5d44,104.23899,30.78164,"104.23899, 30.78164"
0d734ea295b51b81,104.27782,30.73607,"104.27782, 30.73607"
4c6a096f2902aef8,104.73154,30.40737,"104.73154, 30.40737"
8e8d850e66098e5b,103.95092,30.32604,"103.95092, 30.32604"
cb5de7191b47bfa8,103.44034,30.1632,"103.44034, 30.1632"
4be1e82482dabd2d,103.9341,30.75708,"103.9341, 30.75708"
832cf345a57027e6,103.82284,31.15451,"103.82284, 31.15451"
51073669934bd49e,103.69456,30.99939,"103.69456, 30.99939"
75d721df9b660a96,104.03218,30.34733,"104.03218, 30.34733"
066462acd31431ac,104.45344,30.55884,"104.45344, 30.55884"
820535708cc56c72,104.12002,30.6762,"104.12002, 30.6762"
1d4a14497af07823,104.4149,31.06006,"104.4149, 31.06006"
c356f3c0eb45aaee,104.08344,31.01014,"104.08344, 31.01014"
00630bb0ea60347a,104.31488,30.7736,"104.31488, 30.7736"
ce85492cf015af31,103.70056,31.02884,"103.70056, 31.02884"
df0d72452674b890,104.14646,30.57181,"104.14646, 30.57181"
7789de9b25ab6090,104.1103,31.18461,"104.1103, 31.18461"
c95a6cbd8cd90e42,103.3724,30.34812,"103.3724, 30.34812"
78493e14a4caed0f,104.00966,30.79562,"104.00966, 30.79562"
d8375a226f810bb7,104.7892,30.62649,"104.7892, 30.62649"
25af163cde886f41,103.9119,30.60286,"103.9119, 30.60286"
a562f6c967e42bbf,103.61247,30.35686,"103.61247, 30.35686"
926d27c14e84f5d0,104.04442,30.73054,"104.04442, 30.73054"
88a0cc8bb87855db,104.75302,30.50572,"104.75302, 30.50572"
3dc13525ff496103,103.80048,30.43448,"103.80048, 30.43448"
caceafd02ad221b0,104.40257,30.63852,"104.40257, 30.63852"
f9a2cc8728fe8507,103.58362,30.45088,"103.58362, 30.45088"
90f8891d39a8b9df,104.5148,30.52825,"104.5148, 30.52825"
6009eb36536ab624,103.69882,30.50007,"103.69882, 30.50007"
f881dc4122120942,103.60266,31.02106,"103.60266, 31.02106"
bd91f42c849a63a1,103.9403,30.69379,"103.9403, 30.69379"
8feb95c374930ad7,103.70856,31.06812,"103.70856, 31.06812"
f540d1231fe3b82b,103.72734,30.97106,"103.72734, 30.97106"
7f66887b720c449c,104.24472,30.62532,"104.24472, 30.62532"
4f2d985f161dc63c,103.71172,30.32773,"103.71172, 30.32773"
71d269d496f4a9e0,103.92356,30.98631,"103.92356, 30.98631"
f8692e060b2965ae,103.88062,30.9656,"103.88062, 30.9656"
263b56a28905264e,104.01789,30.55664,"104.01789, 30.55664"
51dbb3c6e4e28de8,104.59632,30.72577,"104.59632, 30.72577"
1688942143e8982d,103.45958,30.54716,"103.45958, 30.54716"
95493bfe8fe9d6df,103.85265,30.68912,"103.85265, 30.68912"
b8521eb939684bd1,104.53446,30.7098,"104.53446, 30.7098"
8d6276d51f823108,103.80648,30.46384,"103.80648, 30.46384"
e5de0c165e631647,103.79948,30.75844,"103.79948, 30.75844"
e2afbcd63b7c3509,103.85019,30.86468,"103.85019, 30.86468"
b76f795ed9a3d55a,104.01992,30.6128,"104.01992, 30.6128"
5018e175712c0d90,104.24912,30.73785,"104.24912, 30.73785"
b02a1ed93bfdeb89,104.0708,30.30187,"104.0708, 30.30187"
c46248141abf9a7e,103.97298,30.66533,"103.97298, 30.66533"
b9946b4721458be4,103.76728,30.64792,"103.76728, 30.64792"
9be4ff4168d082d4,104.16714,30.7164,"104.16714, 30.7164"
b6847c07cf62deca,104.82648,30.4408,"104.82648, 30.4408"
49049f3331379a0d,103.59158,30.82335,"103.59158, 30.82335"
f5c296f8d5718c0b,103.64553,30.61547,"103.64553, 30.61547"
9c985d198799c3bb,104.48684,30.30766,"104.48684, 30.30766"
604235908895d86f,104.83345,30.51691,"104.83345, 30.51691"
5a3b8afc2771098c,104.30445,30.72444,"104.30445, 30.72444"
3a14e7de106c164d,103.60278,30.64108,"103.60278, 30.64108"
511a63133ce416d5,103.3596,30.42783,"103.3596, 30.42783"
d1df0ba1ae324359,104.32532,30.27534,"104.32532, 30.27534"
f3e18b80c8d5618e,104.30236,30.71461,"104.30236, 30.71461"
69958f5707ee5bbd,103.80452,31.11244,"103.80452, 31.11244"
a5881627ceddbae0,104.23253,30.65925,"104.23253, 30.65925"
03910a29d719d579,103.90334,30.8417,"103.90334, 30.8417"
d84bd55d0926f77a,103.74204,30.33576,"103.74204, 30.33576"
0d0ab83eff9d948f,104.32988,30.93551,"104.32988, 30.93551"
6dfcadb193b6e237,103.87434,31.02893,"103.87434, 31.02893"
7f07327922b3bca8,104.24383,30.30058,"104.24383, 30.30058"
7d6935a01b1d638a,104.34116,30.669,"104.34116, 30.669"
c5c5dd399bf58afb,104.12646,30.93786,"104.12646, 30.93786"
ec357fd46c5016b0,103.95288,30.38208,"103.95288, 30.38208"
568b0b591e92ae8a,104.44898,30.49271,"104.44898, 30.49271"
4b95e80622ce211c,103.71728,30.44946,"103.71728, 30.44946"
41aa7ab00300db75,103.8855,30.56808,"103.8855, 30.56808"
643fd0abe98f7ad3,103.75113,30.61583,"103.75113, 30.61583"
f90168f15850af13,103.54843,30.89516,"103.54843, 30.89516"
3d1192090d5d6f3f,104.38056,30.30813,"104.38056, 30.30813"
4bea0698f3ea97ca,103.56903,30.52098,"103.56903, 30.52098"
062d1dbfeca522fb,104.09322,30.36328,"104.09322, 30.36328"
8334b94d2c20de28,104.0116,31.13052,"104.0116, 31.13052"
6d71784f1a9397fd,103.56874,30.90062,"103.56874, 30.90062"
866331065c9acfba,104.04236,30.48892,"104.04236, 30.48892"
71a6373df99daa71,103.78946,30.70942,"103.78946, 30.70942"
a23a48a552104c51,104.58174,30.70342,"104.58174, 30.70342"
a61fa189e9ec7b35,104.14074,30.8673,"104.14074, 30.8673"
32d5b4d17f3d962c,103.72628,30.72966,"103.72628, 30.72966"
c7bc010c687a425d,104.64292,30.62622,"104.64292, 30.62622"
becb43f9d82ecdfd,104.36458,30.8702,"104.36458, 30.8702"
b53244f5e6497ab6,103.79962,30.71212,"103.79962, 30.71212"
5ca641c8183f8606,104.59453,30.7625,"104.59453, 30.7625"
342465c081a62b53,104.17926,30.63606,"104.17926, 30.63606"
4c4746b05b140373,103.8041,31.25171,"103.8041, 31.25171"
3fc05baf6df83c4c,103.32069,30.27884,"103.32069, 30.27884"
2568183b12a32572,103.95644,30.86506,"103.95644, 30.86506"
bd981b8044d1f848,104.65136,30.3962,"104.65136, 30.3962"
84ee2ccaee7c9bcc,103.68458,30.95032,"103.68458, 30.95032"
44cd19e44a8cfefe,104.17275,30.42108,"104.17275, 30.42108"
d7299762dd8609b7,104.02804,31.06982,"104.02804, 31.06982"
ac4baf35da2055f0,104.06686,30.60659,"104.06686, 30.60659"
11c899a9c342ef5c,103.81556,30.8369,"103.81556, 30.8369"
ca4932b42ab7ad1f,103.73682,30.63981,"103.73682, 30.63981"
bd36cb07e28896ef,103.64902,30.72754,"103.64902, 30.72754"
0713b34731754ff4,103.25244,30.2697,"103.25244, 30.2697"
df7478261fbbe512,104.5175,30.6311,"104.5175, 30.6311"
29b25ec42078d2fb,103.86546,30.42388,"103.86546, 30.42388"
fad9ddf21eea402c,104.075,30.5531,"104.075, 30.5531"
bd54087ff677cf86,104.23448,30.62264,"104.23448, 30.62264"
565726f7b881f6d0,103.69236,31.03592,"103.69236, 31.03592"
7ad6e25caa802b33,103.88531,30.6607,"103.88531, 30.6607"
f98c2c7e6a9c97f5,103.8558,31.07971,"103.8558, 31.07971"
c1dd8b41bf57c07d,104.2555,30.81382,"104.2555, 30.81382"
a28915b60d48604d,104.49974,30.413,"104.49974, 30.413"
b2827d3683f49b38,104.14811,30.3035,"104.14811, 30.3035"
24ca7fd26f386d87,103.92242,30.37408,"103.92242, 30.37408"
640da10ce5dc3a31,104.03215,30.71804,"104.03215, 30.71804"
daa2fe282f137fed,104.67522,31.0439,"104.67522, 31.0439"
79f268815782423c,104.23838,30.54944,"104.23838, 30.54944"
da9b28c0483da812,103.8784,31.04859,"103.8784, 31.04859"
515297e3b45cfc80,103.47231,30.46734,"103.47231, 30.46734"
a943d7cd5b573ca5,104.26396,30.89966,"104.26396, 30.89966"
5b1b68fb3e3593bc,104.1448,30.84052,"104.1448, 30.84052"
e6f915b79c6bdadc,104.04851,30.75018,"104.04851, 30.75018"
98f0d2e854a7abe4,103.67526,30.33656,"103.67526, 30.33656"
bd6e55709cfcdaa0,103.67108,30.78905,"103.67108, 30.78905"
5ea2c9c0e8da5787,103.85922,30.48704,"103.85922, 30.48704"
e3965ff3f8ec5d4d,103.84616,30.84505,"103.84616, 30.84505"
12aa0be038201875,104.31718,30.2825,"104.31718, 30.2825"
453488528c008e42,103.44897,30.35019,"103.44897, 30.35019"
0dff5fcd86976c5a,104.64886,30.33988,"104.64886, 30.33988"
f2b0ba60b18ccfae,103.81876,30.43006,"103.81876, 30.43006"
6b91ed8cf0976c85,103.55099,30.81243,"103.55099, 30.81243"
abb477d70123bea6,103.54282,30.8195,"103.54282, 30.8195"
d8e8d4522ac9609e,103.86071,30.72834,"103.86071, 30.72834"
55998b5d0ad2469c,103.46738,30.58626,"103.46738, 30.58626"
88878333df4fb268,103.95034,30.8356,"103.95034, 30.8356"
1f8f60eea0f9ca65,103.83583,30.8887,"103.83583, 30.8887"
a68573362f0f9694,104.2434,30.89427,"104.2434, 30.89427"
cf88b43111f09608,103.65956,31.06423,"103.65956, 31.06423"
9d95c4a712fc24ef,104.28006,30.79238,"104.28006, 30.79238"
b8e4df73d507811c,104.19138,30.55573,"104.19138, 30.55573"
c0d4273db779709a,104.2521,30.33978,"104.2521, 30.33978"
8a6c69b95639bde2,103.84058,30.63032,"103.84058, 30.63032"
cf8878229938eeb6,104.57731,30.36797,"104.57731, 30.36797"
861d17e7c46f1a71,104.44279,30.87197,"104.44279, 30.87197"
b5e5d49f4fbbc4bb,104.06483,30.64315,"104.06483, 30.64315"
a39d5ba4c57a486b,103.967,30.49693,"103.967, 30.49693"
a1d5e8ebdf10f3a5,104.44093,30.90868,"104.44093, 30.90868"
f97e13220b37a7f8,103.85098,30.54042,"103.85098, 30.54042"
f8d485da04a74b7d,103.65787,30.58173,"103.65787, 30.58173"
28ef13434684e573,103.76696,30.7405,"103.76696, 30.7405"
e0394141d28f0710,103.62798,30.86094,"103.62798, 30.86094"
f662cae0b025d2a1,103.959,30.36518,"103.959, 30.36518"
adde3971236d87e6,104.55082,30.69544,"104.55082, 30.69544"
53ad006ab9d158c6,104.10147,30.49514,"104.10147, 30.49514"
3290508494678715,104.29164,30.57258,"104.29164, 30.57258"
846f8057ad321bef,103.57996,30.38518,"103.57996, 30.38518"
483186f1d5bf531f,103.82186,30.77366,"103.82186, 30.77366"
baccd5b09ea67f10,103.8035,30.77804,"103.8035, 30.77804"
3c042acc0306b726,104.56493,30.35552,"104.56493, 30.35552"
e76e4d3d9462ead9,104.03828,30.562,"104.03828, 30.562"
40c1ddb3e1ac9e2c,104.29803,30.64849,"104.29803, 30.64849"
d7cb5f4c785ac580,103.95294,30.33581,"103.95294, 30.33581"
1272e706ccbeb1fb,104.65574,30.68528,"104.65574, 30.68528"
51bf93a877d6a26c,103.61757,30.9045,"103.61757, 30.9045"
5ae9d5247545496a,103.53828,30.89242,"103.53828, 30.89242"
8db88284f60f8997,103.64808,30.91269,"103.64808, 30.91269"
65b504cf0919d068,103.45868,30.39899,"103.45868, 30.39899"
61d7f41523f8183f,104.17738,30.71908,"104.17738, 30.71908"
81d5405aa5644e4f,103.83632,30.70334,"103.83632, 30.70334"
9e15e49261fc25b1,104.0342,30.40342,"104.0342, 30.40342"
06f3e3a167ea5374,103.33842,30.32053,"103.33842, 30.32053"
fd387d404f4c4c3c,104.36448,30.36887,"104.36448, 30.36887"
5d1df9deab2d22cd,103.90903,31.10322,"103.90903, 31.10322"
cb6b006811eb52d8,104.14086,30.96024,"104.14086, 30.96024"
a1cdc6e48e41c56f,103.39793,30.66933,"103.39793, 30.66933"
56c215d469aa09c2,103.81998,30.71754,"103.81998, 30.71754"
91a34547b677d8fc,104.32725,30.78612,"104.32725, 30.78612"
9bf4afb555b4c878,103.8382,30.75946,"103.8382, 30.75946"
7826d77c9b8e0e90,104.21836,30.72981,"104.21836, 30.72981"
67f2bb0563af222e,103.7006,30.55608,"103.7006, 30.55608"
2fee938d2854c2f9,103.51304,30.71886,"103.51304, 30.71886"
126dd941aaba6adc,104.80246,30.50902,"104.80246, 30.50902"
459cea4db4613f37,104.01796,30.27881,"104.01796, 30.27881"
84f5174dba97c805,103.64473,30.37468,"103.64473, 30.37468"
accca8f385888ed2,104.16286,30.60393,"104.16286, 30.60393"
b2f88fc375cc20c0,104.00776,30.41501,"104.00776, 30.41501"
9d177404a398742f,104.20584,30.62444,"104.20584, 30.62444"
215168a7c3bdb3a0,103.96713,30.35806,"103.96713, 30.35806"
c4bbf5fbc904b507,104.1552,30.93615,"104.1552, 30.93615"
b0f9665f3a4fb94a,103.89751,30.6732,"103.89751, 30.6732"
811936317c9b61ec,103.55696,30.5085,"103.55696, 30.5085"
65d07f99be861674,104.32742,30.83262,"104.32742, 30.83262"
3e118ca9825ea68c,103.74965,30.4673,"103.74965, 30.4673"
225b9cc95de704ce,104.18628,31.08378,"104.18628, 31.08378"
49bcbf28db15d6a9,104.15092,30.82355,"104.15092, 30.82355"
3506ab45ae93d073,104.02606,30.41055,"104.02606, 30.41055"
557e3e5fadbf94de,104.35181,30.76464,"104.35181, 30.76464"
85597f14c4c0f51e,104.1735,30.83876,"104.1735, 30.83876"
c97d718cd3043031,103.59256,30.30534,"103.59256, 30.30534"
7b03430db6019534,104.42613,30.43115,"104.42613, 30.43115"
dcc72564f90b64aa,104.50578,30.39601,"104.50578, 30.39601"
0ebe918258533d7c,103.75644,30.83042,"103.75644, 30.83042"
06721294ce8fab36,103.18136,30.3428,"103.18136, 30.3428"
6f6ef16c18b30149,104.00154,30.6636,"104.00154, 30.6636"
c4767a54049a3600,104.10971,30.58074,"104.10971, 30.58074"
972e69e6813accb9,103.96878,30.7848,"103.96878, 30.7848"
4f683468e22a0f27,103.46292,30.3724,"103.46292, 30.3724"
eaf5065833e46162,103.48692,30.68406,"103.48692, 30.68406"
425e52985d058d1a,104.54233,30.65608,"104.54233, 30.65608"
78bb7fb1b42591a0,104.01374,30.81526,"104.01374, 30.81526"
4da5381fb79c27e6,103.84329,30.3625,"103.84329, 30.3625"
9a948cbdda4efc8b,103.97259,31.12944,"103.97259, 31.12944"
acc3ddcc3bb14260,103.61691,30.28409,"103.61691, 30.28409"
a6c8cb07c0527265,103.6956,30.76781,"103.6956, 30.76781"
4bf3cfe6085baa9c,103.68963,30.73841,"103.68963, 30.73841"
e05a4b29867f2a6d,103.67943,30.30993,"103.67943, 30.30993"
eeda70cb0ad02922,104.30526,30.95696,"104.30526, 30.95696"
269fc8eca563159b,103.76446,30.86966,"103.76446, 30.86966"
7e60c3a63eba5c54,103.50679,30.44884,"103.50679, 30.44884"
81b82da632223674,103.86401,31.07262,"103.86401, 31.07262"
6a8c42d106894ad5,103.63491,30.70524,"103.63491, 30.70524"
5307e1773528000c,104.47793,30.53731,"104.47793, 30.53731"
e7289500b7ac6236,103.48855,30.74004,"103.48855, 30.74004"
c7f8cb8589efe718,103.80192,30.62932,"103.80192, 30.62932"
ab22ae03093c7a14,104.43428,30.42398,"104.43428, 30.42398"
15fe970a1749d8eb,103.57297,30.87396,"103.57297, 30.87396"
866307dbdf3029b6,104.12853,30.9477,"104.12853, 30.9477"
5be086b420c248be,103.69602,30.67526,"103.69602, 30.67526"
fcfc2c1d07a4fa73,103.98727,30.64128,"103.98727, 30.64128"
ce95015e8e79813f,103.53796,30.31852,"103.53796, 30.31852"
3f10f02bdb82c13e,104.11011,30.9986,"104.11011, 30.9986"
7dd891e51e3e456d,104.06476,30.45774,"104.06476, 30.45774"
b77d79e0eaaa6d99,104.03828,30.3767,"104.03828, 30.3767"
6036d235abdda79f,104.24252,30.56906,"104.24252, 30.56906"
23499d470875de65,104.6308,30.39094,"104.6308, 30.39094"
08cea777cb1098ae,103.99322,30.94909,"103.99322, 30.94909"
4ecb901156997f5c,103.48858,30.45321,"103.48858, 30.45321"
fb9ca08dd3067b3d,103.98097,30.89013,"103.98097, 30.89013"
25101359a0848faf,103.39017,30.63022,"103.39017, 30.63022"
81429a64349f0f28,103.90599,30.48086,"103.90599, 30.48086"
6ee7d0de09d28b9e,104.05464,30.73324,"104.05464, 30.73324"
95b413368d64010c,103.44367,30.51513,"103.44367, 30.51513"
29bbf66fa1837628,103.82225,30.63472,"103.82225, 30.63472"
2884bd6c89277c9c,103.67064,30.88165,"103.67064, 30.88165"
5e40bb06565329ed,103.81476,30.41049,"103.81476, 30.41049"
e8dcc95d65249c61,104.04844,30.33306,"104.04844, 30.33306"
d648ac8a49339184,104.08298,30.26802,"104.08298, 30.26802"
eeb71101f7ab9f89,104.41,30.90063,"104.41, 30.90063"
0042ab0825d9d843,103.91227,30.37142,"103.91227, 30.37142"
9d8b5cca889666fe,103.52532,30.39833,"103.52532, 30.39833"
f7b04f72e3e2fa1e,104.04034,30.98944,"104.04034, 30.98944"
b2673f20ac26000f,103.88651,31.08792,"103.88651, 31.08792"
fbe3c618b491e770,104.24032,30.51284,"104.24032, 30.51284"
4877afc0f8f8fc01,104.18968,30.73159,"104.18968, 30.73159"
2fcda4f750b11304,104.50962,30.6848,"104.50962, 30.6848"
ddea5bc0a09d2315,104.54502,30.4432,"104.54502, 30.4432"
740e4d87d1075d74,104.31263,30.71728,"104.31263, 30.71728"
fa6f990e78e12207,103.43906,30.58788,"103.43906, 30.58788"
6f161628ade4ac29,104.13048,30.8646,"104.13048, 30.8646"
7541ba8d99ab6541,103.66445,30.89853,"103.66445, 30.89853"
018f5c5da14b6df1,104.37598,30.19577,"104.37598, 30.19577"
e11274587bd84316,104.38707,30.83888,"104.38707, 30.83888"
73fa5098f4ad6f4c,103.5879,30.75749,"103.5879, 30.75749"
a1b6ecf4e502688d,103.87169,30.36073,"103.87169, 30.36073"
3bdaffc3124e8c4c,103.62526,30.61005,"103.62526, 30.61005"
585dc42a1415d027,104.1094,30.2564,"104.1094, 30.2564"
52e5127fa61fadba,104.53446,30.39409,"104.53446, 30.39409"
ed3ddfb3d79efc0c,103.69678,30.96286,"103.69678, 30.96286"
6928ee6da10acaaa,103.6746,30.47512,"103.6746, 30.47512"
aff2d4699b7d9602,104.56963,30.73748,"104.56963, 30.73748"
a820ab88899cce2b,103.68302,30.84788,"103.68302, 30.84788"
b679e3050985b47f,103.59686,30.61172,"103.59686, 30.61172"
97747db90f3277e9,103.98336,30.39009,"103.98336, 30.39009"
09cb3ba44d4ed1b6,103.93385,30.94262,"103.93385, 30.94262"
7a63ddc10e0a608b,104.44824,30.35338,"104.44824, 30.35338"
97df4f7bcf89003a,104.61731,30.77767,"104.61731, 30.77767"
698bbb40420df5d0,103.9727,30.99009,"103.9727, 30.99009"
8d9f0726cfd3eeed,103.50588,30.87441,"103.50588, 30.87441"
eec92f3ca393fb6a,104.02195,30.66896,"104.02195, 30.66896"
a64058079942d113,103.85858,30.76488,"103.85858, 30.76488"
490455b86987ed7b,104.31403,30.54129,"104.31403, 30.54129"
91872a3ff4946d1e,103.99524,31.00536,"103.99524, 31.00536"
d19de4a782956f13,103.63689,30.71504,"103.63689, 30.71504"
c93b4fbefe7b1eb4,103.51976,30.32291,"103.51976, 30.32291"
41db692ca1626039,104.27976,30.69943,"104.27976, 30.69943"
20575517df08f8b1,104.14036,30.58876,"104.14036, 30.58876"
23ce1abe469a8fee,103.53314,30.4374,"103.53314, 30.4374"
72a2c25145e29a0a,103.41648,30.37844,"103.41648, 30.37844"
1148640935292587,104.21454,30.84954,"104.21454, 30.84954"
8ec3a4205f51539b,104.2573,30.73071,"104.2573, 30.73071"
f991fccb7a42ddcf,103.40369,30.21802,"103.40369, 30.21802"
454628737415fcf2,103.66422,30.94485,"103.66422, 30.94485"
18bd100d7c5c6efb,103.93378,30.98904,"103.93378, 30.98904"
2d380175ed4277fb,103.96472,30.76518,"103.96472, 30.76518"
dcef2c1d960b3322,103.88118,30.68742,"103.88118, 30.68742"
724853115169babc,103.2124,30.25891,"103.2124, 30.25891"
